revision,gcid1,gcid2,classId,similarity,classSize,sim_bucket,class_bucket,sameFile,depth,dep_label
32,68,106,45,100,21,96-100,21+,0,1,0
32,68,107,45,100,21,96-100,21+,0,1,0
32,69,106,45,100,21,96-100,21+,0,1,0
32,69,107,45,100,21,96-100,21+,0,1,0
32,71,106,45,100,21,96-100,21+,0,1,0
32,71,107,45,100,21,96-100,21+,0,1,0
32,72,106,45,100,21,96-100,21+,0,1,0
32,72,107,45,100,21,96-100,21+,0,1,0
32,73,106,45,100,21,96-100,21+,0,1,0
32,73,107,45,100,21,96-100,21+,0,1,0
32,106,107,45,70,21,<=70,21+,0,1,1
32,106,120,45,70,21,<=70,21+,0,1,0
32,106,123,45,70,21,<=70,21+,0,1,0
32,106,124,45,70,21,<=70,21+,0,1,0
32,106,437,45,70,21,<=70,21+,0,1,0
32,107,120,45,70,21,<=70,21+,0,1,0
32,107,123,45,70,21,<=70,21+,0,1,0
32,107,124,45,70,21,<=70,21+,0,1,0
32,107,437,45,70,21,<=70,21+,0,1,0
32,109,125,46,71,8,71-80,6-10,0,1,0
32,109,126,46,71,8,71-80,6-10,0,1,0
32,109,127,46,71,8,71-80,6-10,0,1,0
32,134,196,49,100,10,96-100,6-10,0,1,0
32,134,198,49,100,10,96-100,6-10,0,1,0
32,135,196,49,100,10,96-100,6-10,0,1,0
32,135,198,49,100,10,96-100,6-10,0,1,0
32,136,196,49,75,10,71-80,6-10,0,1,0
32,136,198,49,75,10,71-80,6-10,0,1,0
32,137,196,49,75,10,71-80,6-10,0,1,0
32,137,198,49,75,10,71-80,6-10,0,1,0
32,140,196,49,75,10,71-80,6-10,0,1,0
32,140,198,49,75,10,71-80,6-10,0,1,0
32,150,196,49,75,10,71-80,6-10,0,1,0
32,150,198,49,75,10,71-80,6-10,0,1,0
32,152,196,49,75,10,71-80,6-10,0,1,0
32,152,198,49,75,10,71-80,6-10,0,1,0
32,188,196,49,100,10,96-100,6-10,1,0,0
32,188,198,49,100,10,96-100,6-10,1,0,0
32,196,198,49,82,10,81-90,6-10,1,0,1
32,166,167,62,100,17,96-100,11-20,0,1,0
32,194,195,85,93,10,91-95,6-10,0,1,0
32,176,177,88,71,13,71-80,11-20,1,0,1
32,176,314,88,71,13,71-80,11-20,0,1,0
32,176,315,88,71,13,71-80,11-20,0,1,0
32,176,316,88,71,13,71-80,11-20,0,1,0
32,177,314,88,71,13,71-80,11-20,0,1,0
32,177,315,88,71,13,71-80,11-20,0,1,0
32,177,316,88,71,13,71-80,11-20,0,1,0
32,178,179,89,83,10,81-90,6-10,1,0,1
32,178,317,89,83,10,81-90,6-10,0,1,0
32,178,318,89,83,10,81-90,6-10,0,1,0
32,179,317,89,83,10,81-90,6-10,0,1,0
32,179,318,89,83,10,81-90,6-10,0,1,0
32,262,281,119,87,6,81-90,6-10,0,1,0
32,263,281,119,78,6,71-80,6-10,0,1,0
32,280,281,119,77,6,71-80,6-10,1,0,0
32,356,361,150,83,11,81-90,11-20,1,1,0
32,361,365,150,83,11,81-90,11-20,1,1,0
32,361,371,150,83,11,81-90,11-20,1,0,0
32,361,373,150,83,11,81-90,11-20,1,0,0
32,390,429,152,85,16,81-90,11-20,1,1,0
32,391,429,152,85,16,81-90,11-20,1,1,0
32,392,429,152,85,16,81-90,11-20,1,1,0
32,394,429,152,85,16,81-90,11-20,1,1,0
32,110,111,157,72,18,71-80,11-20,0,1,1
32,110,434,157,72,18,71-80,11-20,0,1,0
32,110,435,157,72,18,71-80,11-20,0,1,0
32,111,434,157,72,18,71-80,11-20,0,1,0
32,111,435,157,72,18,71-80,11-20,0,1,0
32,380,381,167,91,4,91-95,3-5,1,1,0
32,357,383,168,80,7,71-80,6-10,1,1,0
32,370,383,168,80,7,71-80,6-10,1,0,0
32,382,383,168,96,7,96-100,6-10,1,1,0
32,388,389,170,95,8,91-95,6-10,1,1,0
32,386,398,173,75,5,71-80,3-5,1,1,0
32,397,398,173,74,5,71-80,3-5,1,1,0
32,399,400,174,73,5,71-80,3-5,1,1,0
32,427,428,180,85,6,81-90,6-10,1,0,0
32,427,431,180,85,6,81-90,6-10,1,0,0
32,428,430,180,85,6,81-90,6-10,1,0,0
32,428,431,180,85,6,81-90,6-10,1,0,1
32,430,431,180,85,6,81-90,6-10,1,0,0
36,168,452,56,75,9,71-80,6-10,0,2,0
36,169,452,56,75,9,71-80,6-10,0,2,0
36,170,452,56,75,9,71-80,6-10,0,2,0
36,236,452,56,75,9,71-80,6-10,0,2,0
36,452,601,56,97,9,96-100,6-10,1,2,0
36,172,591,57,100,9,96-100,6-10,0,2,0
36,172,592,57,100,9,96-100,6-10,0,2,0
36,172,602,57,100,9,96-100,6-10,0,2,0
36,173,591,57,100,9,96-100,6-10,0,2,0
36,173,592,57,100,9,96-100,6-10,0,2,0
36,173,602,57,100,9,96-100,6-10,0,2,0
36,457,591,57,80,9,71-80,6-10,0,2,0
36,457,592,57,80,9,71-80,6-10,0,2,0
36,457,602,57,80,9,71-80,6-10,1,2,0
36,591,592,57,75,9,71-80,6-10,1,0,1
36,591,602,57,75,9,71-80,6-10,0,1,1
36,592,602,57,75,9,71-80,6-10,0,1,1
36,174,458,58,100,10,96-100,6-10,0,2,0
36,175,458,58,100,10,96-100,6-10,0,2,0
36,458,593,58,100,10,96-100,6-10,0,1,0
36,458,594,58,100,10,96-100,6-10,0,1,0
36,458,595,58,100,10,96-100,6-10,0,1,0
36,460,596,59,100,7,96-100,6-10,0,1,1
36,460,597,59,100,7,96-100,6-10,0,1,0
36,460,598,59,100,7,96-100,6-10,0,1,1
36,596,597,59,80,7,71-80,6-10,1,0,0
36,596,598,59,80,7,71-80,6-10,1,0,1
36,597,598,59,80,7,71-80,6-10,1,0,0
36,229,619,73,76,8,71-80,6-10,0,2,0
36,230,619,73,76,8,71-80,6-10,0,2,0
36,618,619,73,100,8,96-100,6-10,1,2,0
36,181,482,81,75,15,71-80,11-20,0,2,0
36,182,482,81,75,15,71-80,11-20,0,2,0
36,183,482,81,75,15,71-80,11-20,0,2,0
36,184,482,81,75,15,71-80,11-20,0,2,0
36,185,482,81,75,15,71-80,11-20,0,2,0
36,459,482,81,91,15,91-95,11-20,0,2,0
36,482,524,81,93,15,91-95,11-20,0,2,0
36,186,483,82,94,12,91-95,11-20,1,2,0
36,186,484,82,94,12,91-95,11-20,1,2,0
36,187,483,82,94,12,91-95,11-20,0,3,0
36,187,484,82,94,12,91-95,11-20,0,3,0
36,483,484,82,81,12,81-90,11-20,1,0,1
36,206,494,90,71,5,71-80,3-5,0,3,0
36,319,494,90,85,5,81-90,3-5,0,2,0
36,320,494,90,85,5,81-90,3-5,0,2,0
36,207,495,93,80,20,71-80,11-20,1,2,0
36,211,495,93,100,20,96-100,11-20,1,2,0
36,212,495,93,87,20,81-90,11-20,0,3,0
36,221,500,97,100,19,96-100,11-20,1,2,0
36,222,500,97,100,19,96-100,11-20,0,3,0
36,500,502,97,71,19,71-80,11-20,1,0,0
36,262,263,119,87,6,81-90,6-10,0,1,0
36,263,280,119,78,6,71-80,6-10,0,1,0
36,263,281,119,78,6,71-80,6-10,0,1,0
36,358,571,149,80,10,71-80,6-10,0,2,0
36,363,571,149,80,10,71-80,6-10,0,3,0
36,558,559,191,100,4,96-100,3-5,1,0,0
36,558,561,191,100,4,96-100,3-5,1,0,0
36,559,561,191,100,4,96-100,3-5,1,0,1
36,574,577,196,100,10,96-100,6-10,1,0,1
36,574,580,196,100,10,96-100,6-10,1,0,1
36,574,581,196,100,10,96-100,6-10,1,0,1
36,574,582,196,100,10,96-100,6-10,1,0,0
36,574,584,196,100,10,96-100,6-10,1,0,1
36,574,624,196,100,10,96-100,6-10,1,0,0
36,574,625,196,100,10,96-100,6-10,1,0,0
36,574,626,196,100,10,96-100,6-10,1,0,1
36,577,580,196,100,10,96-100,6-10,1,0,1
36,577,581,196,100,10,96-100,6-10,1,0,1
36,577,582,196,100,10,96-100,6-10,1,0,0
36,577,584,196,100,10,96-100,6-10,1,0,1
36,577,624,196,100,10,96-100,6-10,1,0,0
36,577,625,196,100,10,96-100,6-10,1,0,0
36,577,626,196,100,10,96-100,6-10,1,0,1
36,580,581,196,100,10,96-100,6-10,1,0,1
36,580,582,196,100,10,96-100,6-10,1,0,0
36,580,584,196,100,10,96-100,6-10,1,0,1
36,580,624,196,100,10,96-100,6-10,1,0,0
36,580,625,196,100,10,96-100,6-10,1,0,0
36,580,626,196,100,10,96-100,6-10,1,0,1
36,581,582,196,100,10,96-100,6-10,1,0,0
36,581,584,196,100,10,96-100,6-10,1,0,1
36,581,624,196,100,10,96-100,6-10,1,0,0
36,581,625,196,100,10,96-100,6-10,1,0,0
36,581,626,196,100,10,96-100,6-10,1,0,1
36,582,584,196,100,10,96-100,6-10,1,0,0
36,582,626,196,100,10,96-100,6-10,1,0,0
36,584,624,196,100,10,96-100,6-10,1,0,0
36,584,625,196,100,10,96-100,6-10,1,0,0
36,584,626,196,100,10,96-100,6-10,1,0,1
36,624,626,196,100,10,96-100,6-10,1,0,0
36,625,626,196,100,10,96-100,6-10,1,0,0
37,172,602,57,100,9,96-100,6-10,0,2,0
37,173,602,57,100,9,96-100,6-10,0,2,0
37,457,602,57,80,9,71-80,6-10,1,2,0
37,591,602,57,75,9,71-80,6-10,0,1,0
37,592,602,57,75,9,71-80,6-10,0,1,0
37,174,593,58,100,10,96-100,6-10,0,2,0
37,174,594,58,100,10,96-100,6-10,0,2,0
37,174,595,58,100,10,96-100,6-10,0,2,0
37,175,593,58,100,10,96-100,6-10,0,2,0
37,175,594,58,100,10,96-100,6-10,0,2,0
37,175,595,58,100,10,96-100,6-10,0,2,0
37,458,593,58,100,10,96-100,6-10,0,1,0
37,458,594,58,100,10,96-100,6-10,0,1,0
37,458,595,58,100,10,96-100,6-10,0,1,0
37,593,594,58,84,10,81-90,6-10,1,0,1
37,593,595,58,84,10,81-90,6-10,1,0,1
37,594,595,58,84,10,81-90,6-10,1,0,1
37,460,596,59,100,7,96-100,6-10,0,1,0
37,460,597,59,100,7,96-100,6-10,0,1,0
37,460,598,59,100,7,96-100,6-10,0,1,0
37,596,597,59,80,7,71-80,6-10,1,0,1
37,596,598,59,80,7,71-80,6-10,1,0,1
37,597,598,59,80,7,71-80,6-10,1,0,1
37,229,619,73,76,8,71-80,6-10,0,2,0
37,230,619,73,76,8,71-80,6-10,0,2,0
37,618,619,73,100,8,96-100,6-10,1,2,0
37,327,477,74,75,33,71-80,21+,0,2,0
37,328,477,74,75,33,71-80,21+,0,2,0
37,329,477,74,75,33,71-80,21+,0,2,0
37,330,477,74,75,33,71-80,21+,0,2,0
37,332,477,74,75,33,71-80,21+,0,2,0
37,335,477,74,75,33,71-80,21+,0,2,0
37,176,493,88,71,13,71-80,11-20,0,2,0
37,177,493,88,71,13,71-80,11-20,0,2,0
37,314,493,88,83,13,81-90,11-20,0,2,0
37,315,493,88,83,13,81-90,11-20,0,2,0
37,316,493,88,83,13,81-90,11-20,0,2,0
37,492,493,88,82,13,81-90,11-20,1,2,0
37,206,494,90,71,5,71-80,3-5,0,3,0
37,319,494,90,85,5,81-90,3-5,0,2,0
37,320,494,90,85,5,81-90,3-5,0,2,0
37,209,498,92,100,17,96-100,11-20,1,2,0
37,210,498,92,80,17,71-80,11-20,0,3,0
37,213,498,92,87,17,81-90,11-20,1,2,0
37,253,498,92,88,17,81-90,11-20,0,2,0
37,340,498,92,75,17,71-80,11-20,0,2,0
37,341,498,92,75,17,71-80,11-20,0,2,0
37,342,498,92,75,17,71-80,11-20,0,2,0
37,438,498,92,75,17,71-80,11-20,0,2,0
37,440,498,92,75,17,71-80,11-20,0,2,0
37,496,498,92,100,17,96-100,11-20,1,0,0
37,207,495,93,80,20,71-80,11-20,1,2,0
37,211,495,93,100,20,96-100,11-20,1,2,0
37,212,495,93,87,20,81-90,11-20,0,3,0
37,221,500,97,100,19,96-100,11-20,1,2,0
37,222,500,97,100,19,96-100,11-20,0,3,0
37,500,502,97,71,19,71-80,11-20,1,0,0
37,202,497,99,100,9,96-100,6-10,1,2,0
37,171,510,107,100,10,96-100,6-10,0,2,0
37,233,510,107,75,10,71-80,6-10,1,2,0
37,234,510,107,75,10,71-80,6-10,1,2,0
37,272,510,107,100,10,96-100,6-10,0,2,0
37,273,510,107,100,10,96-100,6-10,0,2,0
37,510,518,107,100,10,96-100,6-10,1,2,0
37,274,622,108,75,12,71-80,11-20,0,2,0
37,277,622,108,75,12,71-80,11-20,0,2,0
37,512,622,108,92,12,91-95,11-20,0,2,0
37,358,571,149,80,10,71-80,6-10,0,2,0
37,363,571,149,80,10,71-80,6-10,0,3,0
37,554,555,189,71,4,71-80,3-5,1,0,1
37,554,588,189,71,4,71-80,3-5,0,1,0
37,554,589,189,71,4,71-80,3-5,0,1,0
37,555,588,189,71,4,71-80,3-5,0,1,0
37,555,589,189,71,4,71-80,3-5,0,1,0
37,556,557,190,83,2,81-90,2 (pair),1,0,1
37,559,561,191,100,4,96-100,3-5,1,0,1
37,519,600,193,100,8,96-100,6-10,0,1,0
37,569,570,205,75,2,71-80,2 (pair),1,0,1
38,168,452,56,75,9,71-80,6-10,0,2,0
38,169,452,56,75,9,71-80,6-10,0,2,0
38,170,452,56,75,9,71-80,6-10,0,2,0
38,236,452,56,75,9,71-80,6-10,0,2,0
38,452,601,56,97,9,96-100,6-10,1,2,0
38,172,602,57,100,9,96-100,6-10,0,2,0
38,173,602,57,100,9,96-100,6-10,0,2,0
38,457,602,57,80,9,71-80,6-10,1,2,0
38,591,602,57,75,9,71-80,6-10,0,1,0
38,592,602,57,75,9,71-80,6-10,0,1,0
38,602,628,57,77,9,71-80,6-10,0,1,1
38,460,596,59,100,7,96-100,6-10,0,1,0
38,460,597,59,100,7,96-100,6-10,0,1,0
38,460,598,59,100,7,96-100,6-10,0,1,0
38,229,619,73,76,8,71-80,6-10,0,2,0
38,230,619,73,76,8,71-80,6-10,0,2,0
38,618,619,73,100,8,96-100,6-10,1,2,0
38,327,477,74,75,33,71-80,21+,0,2,0
38,328,477,74,75,33,71-80,21+,0,2,0
38,329,477,74,75,33,71-80,21+,0,2,0
38,330,477,74,75,33,71-80,21+,0,2,0
38,332,477,74,75,33,71-80,21+,0,2,0
38,335,477,74,75,33,71-80,21+,0,2,0
38,206,494,90,71,5,71-80,3-5,0,3,0
38,319,494,90,85,5,81-90,3-5,0,2,0
38,320,494,90,85,5,81-90,3-5,0,2,0
38,209,496,92,100,17,96-100,11-20,1,2,0
38,209,498,92,100,17,96-100,11-20,1,2,0
38,210,496,92,80,17,71-80,11-20,0,3,0
38,210,498,92,80,17,71-80,11-20,0,3,0
38,213,496,92,87,17,81-90,11-20,1,2,0
38,213,498,92,87,17,81-90,11-20,1,2,0
38,253,496,92,88,17,81-90,11-20,0,2,0
38,253,498,92,88,17,81-90,11-20,0,2,0
38,340,496,92,75,17,71-80,11-20,0,2,0
38,340,498,92,75,17,71-80,11-20,0,2,0
38,341,496,92,75,17,71-80,11-20,0,2,0
38,341,498,92,75,17,71-80,11-20,0,2,0
38,342,496,92,75,17,71-80,11-20,0,2,0
38,342,498,92,75,17,71-80,11-20,0,2,0
38,438,496,92,75,17,71-80,11-20,0,2,0
38,438,498,92,75,17,71-80,11-20,0,2,0
38,440,496,92,75,17,71-80,11-20,0,2,0
38,440,498,92,75,17,71-80,11-20,0,2,0
38,496,498,92,100,17,96-100,11-20,1,0,1
38,207,495,93,80,20,71-80,11-20,1,2,0
38,211,495,93,100,20,96-100,11-20,1,2,0
38,212,495,93,87,20,81-90,11-20,0,3,0
38,204,501,98,88,7,81-90,6-10,1,2,0
38,485,501,98,88,7,81-90,6-10,1,0,0
38,501,506,98,76,7,71-80,6-10,0,1,0
38,202,497,99,100,9,96-100,6-10,1,2,0
38,554,555,189,71,4,71-80,3-5,1,0,1
38,554,588,189,71,4,71-80,3-5,0,1,0
38,554,589,189,71,4,71-80,3-5,0,1,0
38,555,588,189,71,4,71-80,3-5,0,1,0
38,555,589,189,71,4,71-80,3-5,0,1,0
38,556,557,190,83,2,81-90,2 (pair),1,0,1
40,181,630,81,75,15,71-80,11-20,0,2,0
40,182,630,81,75,15,71-80,11-20,0,2,0
40,183,630,81,75,15,71-80,11-20,0,2,0
40,184,630,81,75,15,71-80,11-20,0,2,0
40,185,630,81,75,15,71-80,11-20,0,2,0
40,459,630,81,91,15,91-95,11-20,0,2,0
40,524,630,81,75,15,71-80,11-20,0,2,0
40,629,630,81,71,15,71-80,11-20,1,2,0
40,630,631,81,71,15,71-80,11-20,1,2,0
40,630,632,81,71,15,71-80,11-20,0,3,0
40,193,491,84,94,15,91-95,11-20,0,3,0
40,275,491,84,80,15,71-80,11-20,0,2,0
40,491,620,84,72,15,71-80,11-20,1,2,0
40,200,636,87,100,16,96-100,11-20,1,2,0
40,201,636,87,100,16,96-100,11-20,0,3,0
40,305,636,87,75,16,71-80,11-20,0,2,0
40,306,636,87,75,16,71-80,11-20,0,2,0
40,476,636,87,71,16,71-80,11-20,0,2,0
40,206,494,90,71,5,71-80,3-5,0,3,0
40,319,494,90,85,5,81-90,3-5,0,2,0
40,320,494,90,85,5,81-90,3-5,0,2,0
40,208,621,91,100,12,96-100,11-20,0,3,0
40,337,621,91,90,12,81-90,11-20,0,2,0
40,338,621,91,90,12,81-90,11-20,0,2,0
40,339,621,91,90,12,81-90,11-20,0,2,0
40,209,496,92,100,17,96-100,11-20,1,2,0
40,210,496,92,80,17,71-80,11-20,0,3,0
40,213,496,92,87,17,81-90,11-20,1,2,0
40,253,496,92,88,17,81-90,11-20,0,2,0
40,340,496,92,75,17,71-80,11-20,0,2,0
40,341,496,92,75,17,71-80,11-20,0,2,0
40,342,496,92,75,17,71-80,11-20,0,2,0
40,438,496,92,75,17,71-80,11-20,0,2,0
40,440,496,92,75,17,71-80,11-20,0,2,0
40,496,498,92,100,17,96-100,11-20,1,0,0
40,207,495,93,80,20,71-80,11-20,1,2,0
40,211,495,93,100,20,96-100,11-20,1,2,0
40,212,495,93,87,20,81-90,11-20,0,3,0
40,214,634,94,72,10,71-80,6-10,0,3,0
40,633,634,94,70,10,<=70,6-10,1,2,0
40,634,635,94,70,10,<=70,6-10,0,3,0
40,221,500,97,100,19,96-100,11-20,1,2,0
40,222,500,97,100,19,96-100,11-20,0,3,0
40,204,501,98,88,7,81-90,6-10,1,2,0
40,501,506,98,76,7,71-80,6-10,0,1,0
40,202,497,99,100,9,96-100,6-10,1,2,0
41,109,599,46,71,8,71-80,6-10,0,2,0
41,125,599,46,100,8,96-100,6-10,0,2,0
41,126,599,46,100,8,96-100,6-10,0,2,0
41,127,599,46,100,8,96-100,6-10,0,3,0
41,174,593,58,100,10,96-100,6-10,0,2,0
41,174,595,58,100,10,96-100,6-10,0,2,0
41,175,593,58,100,10,96-100,6-10,0,2,0
41,175,595,58,100,10,96-100,6-10,0,2,0
41,593,594,58,84,10,81-90,6-10,1,0,0
41,593,595,58,84,10,81-90,6-10,1,0,1
41,594,595,58,84,10,81-90,6-10,1,0,0
41,460,596,59,100,7,96-100,6-10,0,1,0
41,460,597,59,100,7,96-100,6-10,0,1,0
41,460,598,59,100,7,96-100,6-10,0,1,0
41,596,597,59,80,7,71-80,6-10,1,0,1
41,596,598,59,80,7,71-80,6-10,1,0,1
41,597,598,59,80,7,71-80,6-10,1,0,1
41,425,525,124,70,5,<=70,3-5,0,2,0
41,426,525,124,70,5,<=70,3-5,0,2,0
41,519,600,193,100,8,96-100,6-10,0,1,0
48,168,639,56,75,9,71-80,6-10,0,2,0
48,169,639,56,75,9,71-80,6-10,0,2,0
48,170,639,56,75,9,71-80,6-10,0,2,0
48,236,639,56,75,9,71-80,6-10,0,2,0
48,601,639,56,73,9,71-80,6-10,0,2,0
51,200,642,87,100,16,96-100,11-20,0,2,0
51,201,642,87,100,16,96-100,11-20,0,3,0
51,305,642,87,75,16,71-80,11-20,0,2,0
51,306,642,87,75,16,71-80,11-20,0,2,0
51,476,642,87,71,16,71-80,11-20,0,2,0
51,636,642,87,80,16,71-80,11-20,0,1,0
51,642,643,87,71,16,71-80,11-20,1,0,0
51,642,644,87,71,16,71-80,11-20,1,0,0
54,172,628,57,100,9,96-100,6-10,0,2,0
54,173,628,57,100,9,96-100,6-10,0,2,0
54,457,628,57,80,9,71-80,6-10,0,2,0
54,591,628,57,75,9,71-80,6-10,0,1,0
54,592,628,57,75,9,71-80,6-10,0,1,0
55,564,565,201,75,5,71-80,3-5,1,0,1
55,564,566,201,75,5,71-80,3-5,1,0,1
55,564,567,201,75,5,71-80,3-5,1,0,1
55,564,568,201,75,5,71-80,3-5,1,0,1
55,565,566,201,75,5,71-80,3-5,1,0,1
55,565,567,201,75,5,71-80,3-5,1,0,1
55,565,568,201,75,5,71-80,3-5,1,0,1
55,566,567,201,75,5,71-80,3-5,1,0,1
55,566,568,201,75,5,71-80,3-5,1,0,1
55,567,568,201,75,5,71-80,3-5,1,0,1
57,193,491,84,94,15,91-95,11-20,0,3,0
57,275,491,84,80,15,71-80,11-20,0,2,0
57,491,620,84,72,15,71-80,11-20,1,2,0
57,200,636,87,100,16,96-100,11-20,1,2,0
57,201,636,87,100,16,96-100,11-20,0,3,0
57,305,636,87,75,16,71-80,11-20,0,2,0
57,306,636,87,75,16,71-80,11-20,0,2,0
57,476,636,87,71,16,71-80,11-20,0,2,0
57,636,642,87,80,16,71-80,11-20,0,1,0
57,636,643,87,80,16,71-80,11-20,0,1,0
57,636,644,87,80,16,71-80,11-20,0,1,0
57,206,494,90,71,5,71-80,3-5,0,3,0
57,319,494,90,85,5,81-90,3-5,0,2,0
57,320,494,90,85,5,81-90,3-5,0,2,0
57,208,621,91,100,12,96-100,11-20,0,3,0
57,337,621,91,90,12,81-90,11-20,0,2,0
57,338,621,91,90,12,81-90,11-20,0,2,0
57,339,621,91,90,12,81-90,11-20,0,2,0
57,209,496,92,100,17,96-100,11-20,1,2,0
57,210,496,92,80,17,71-80,11-20,0,3,0
57,213,496,92,87,17,81-90,11-20,1,2,0
57,253,496,92,88,17,81-90,11-20,0,2,0
57,340,496,92,75,17,71-80,11-20,0,2,0
57,341,496,92,75,17,71-80,11-20,0,2,0
57,342,496,92,75,17,71-80,11-20,0,2,0
57,438,496,92,75,17,71-80,11-20,0,2,0
57,440,496,92,75,17,71-80,11-20,0,2,0
57,496,498,92,100,17,96-100,11-20,1,0,0
57,207,495,93,80,20,71-80,11-20,1,2,0
57,211,495,93,100,20,96-100,11-20,1,2,0
57,212,495,93,87,20,81-90,11-20,0,3,0
57,221,500,97,100,19,96-100,11-20,1,2,0
57,222,500,97,100,19,96-100,11-20,0,3,0
57,204,501,98,88,7,81-90,6-10,1,2,0
57,501,506,98,76,7,71-80,6-10,0,1,0
57,202,497,99,100,9,96-100,6-10,1,2,0
58,109,599,46,71,8,71-80,6-10,0,2,0
58,125,599,46,100,8,96-100,6-10,0,2,0
58,126,599,46,100,8,96-100,6-10,0,2,0
58,127,599,46,100,8,96-100,6-10,0,3,0
58,519,600,193,100,8,96-100,6-10,0,1,0
58,504,587,209,75,3,71-80,3-5,0,1,0
59,509,515,105,100,8,96-100,6-10,1,2,0
59,514,515,105,96,8,96-100,6-10,1,2,0
59,513,516,110,92,8,91-95,6-10,1,2,0
59,237,517,112,100,8,96-100,6-10,1,2,0
59,238,517,112,100,8,96-100,6-10,1,2,0
59,358,571,149,80,10,71-80,6-10,0,2,0
59,363,571,149,80,10,71-80,6-10,0,3,0
59,569,570,205,75,2,71-80,2 (pair),1,0,1
66,53,54,40,100,9,96-100,6-10,0,1,1
66,53,55,40,100,9,96-100,6-10,0,1,0
66,53,112,40,100,9,96-100,6-10,0,1,0
66,53,113,40,100,9,96-100,6-10,0,1,0
66,54,55,40,100,9,96-100,6-10,0,1,0
66,54,112,40,100,9,96-100,6-10,0,1,0
66,54,113,40,100,9,96-100,6-10,0,1,0
71,134,196,49,100,10,96-100,6-10,0,1,0
71,135,196,49,100,10,96-100,6-10,0,1,0
71,136,196,49,75,10,71-80,6-10,0,1,0
71,137,196,49,75,10,71-80,6-10,0,1,0
